,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,500.00","8,500.00","7,350.00",Rs./Quintal,14.10,Metric Tonnes,12-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,325.00","7,050.00",Rs./Quintal,120.00,Metric Tonnes,11-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"5,950.00","7,615.00","7,075.00",Rs./Quintal,38.20,Metric Tonnes,10-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"5,750.00","7,400.00","7,050.00",Rs./Quintal,50.00,Metric Tonnes,10-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,700.00","8,045.00","7,300.00",Rs./Quintal,17.50,Metric Tonnes,09-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,155.00","7,680.00","7,100.00",Rs./Quintal,34.10,Metric Tonnes,08-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,400.00","7,755.00","7,125.00",Rs./Quintal,20.80,Metric Tonnes,08-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,275.00","7,500.00","7,000.00",Rs./Quintal,130.00,Metric Tonnes,07-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,450.00","7,970.00","7,325.00",Rs./Quintal,2.20,Metric Tonnes,07-02-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,650.00","6,795.00","6,760.00",Rs./Quintal,3.80,Metric Tonnes,06-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,625.00","7,925.00","7,700.00",Rs./Quintal,2.50,Metric Tonnes,06-02-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,150.00","7,655.00","7,100.00",Rs./Quintal,21.60,Metric Tonnes,06-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,200.00","7,700.00","7,150.00",Rs./Quintal,18.70,Metric Tonnes,05-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,255.00","7,505.00","7,075.00",Rs./Quintal,40.80,Metric Tonnes,04-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,600.00","8,015.00","7,425.00",Rs./Quintal,11.10,Metric Tonnes,04-02-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,350.00","8,055.00","7,375.00",Rs./Quintal,11.10,Metric Tonnes,03-02-2026
