,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,525.00","4,625.00","4,075.00",Rs./Quintal,4.50,Metric Tonnes,13-11-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,400.00","4,850.00","4,625.00",Rs./Quintal,5.00,Metric Tonnes,13-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,500.00","4,150.00","3,825.00",Rs./Quintal,5.00,Metric Tonnes,12-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,880.00","4,500.00","4,190.00",Rs./Quintal,0.40,Metric Tonnes,12-11-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,050.00","4,900.00","4,475.00",Rs./Quintal,4.00,Metric Tonnes,12-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,500.00","4,250.00","3,875.00",Rs./Quintal,5.00,Metric Tonnes,11-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,500.00","4,150.00","3,325.00",Rs./Quintal,4.00,Metric Tonnes,10-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,050.00","4,850.00","3,950.00",Rs./Quintal,2.00,Metric Tonnes,10-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,500.00","4,250.00","3,375.00",Rs./Quintal,3.00,Metric Tonnes,09-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,700.00","4,950.00","4,325.00",Rs./Quintal,1.50,Metric Tonnes,09-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,100.00","4,250.00","3,675.00",Rs./Quintal,8.00,Metric Tonnes,08-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,400.00","4,800.00","4,100.00",Rs./Quintal,3.00,Metric Tonnes,08-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,500.00","5,000.00","4,750.00",Rs./Quintal,10.00,Metric Tonnes,07-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,700.00","5,000.00","4,350.00",Rs./Quintal,5.00,Metric Tonnes,07-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,700.00","4,400.00","3,550.00",Rs./Quintal,5.00,Metric Tonnes,06-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,875.00","5,555.00","5,215.00",Rs./Quintal,1.00,Metric Tonnes,06-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,000.00","4,750.00","3,875.00",Rs./Quintal,5.00,Metric Tonnes,06-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,000.00","4,400.00","3,700.00",Rs./Quintal,4.00,Metric Tonnes,05-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,400.00","5,400.00","4,900.00",Rs./Quintal,1.20,Metric Tonnes,05-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,400.00","4,650.00","4,025.00",Rs./Quintal,2.20,Metric Tonnes,05-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,050.00","4,400.00","4,225.00",Rs./Quintal,6.50,Metric Tonnes,04-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,450.00","5,550.00","5,000.00",Rs./Quintal,0.50,Metric Tonnes,04-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,750.00","4,250.00","4,000.00",Rs./Quintal,4.00,Metric Tonnes,03-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,850.00","5,350.00","5,100.00",Rs./Quintal,0.50,Metric Tonnes,03-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,050.00","4,700.00","3,875.00",Rs./Quintal,4.00,Metric Tonnes,03-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,500.00","4,300.00","3,400.00",Rs./Quintal,2.50,Metric Tonnes,02-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"4,250.00","5,350.00","4,800.00",Rs./Quintal,0.70,Metric Tonnes,02-02-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"3,500.00","4,700.00","4,100.00",Rs./Quintal,2.50,Metric Tonnes,02-01-2026
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,500.00","4,520.00","3,510.00",Rs./Quintal,7.00,Metric Tonnes,01-12-2025
Gujarat,Amreli,Bagasara APMC,Oil Seeds,Soyabean,Yellow,Local,"2,500.00","4,600.00","3,550.00",Rs./Quintal,5.00,Metric Tonnes,01-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,250.00","4,255.00","4,255.00",Rs./Quintal,0.08,Metric Tonnes,31-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"3,750.00","4,355.00","4,205.00",Rs./Quintal,0.63,Metric Tonnes,30-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,FAQ,"5,400.00","5,500.00","5,500.00",Rs./Quintal,0.12,Metric Tonnes,30-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Local,"3,800.00","3,800.00","3,800.00",Rs./Quintal,0.10,Metric Tonnes,29-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"3,730.00","4,255.00","4,255.00",Rs./Quintal,0.42,Metric Tonnes,29-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Local,Non-FAQ,"3,755.00","4,125.00","4,025.00",Rs./Quintal,0.28,Metric Tonnes,28-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,FAQ,"5,500.00","5,500.00","5,500.00",Rs./Quintal,0.13,Metric Tonnes,28-01-2026
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,000.00","4,275.00","4,025.00",Rs./Quintal,0.39,Metric Tonnes,27-12-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"2,905.00","4,305.00","4,285.00",Rs./Quintal,1.10,Metric Tonnes,27-11-2025
Gujarat,Amreli,Dhari APMC,Oil Seeds,Soyabean,Soyabeen,Non-FAQ,"4,500.00","5,250.00","5,055.00",Rs./Quintal,0.31,Metric Tonnes,27-01-2026
