,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.04,Metric Tonnes,20-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,200.00","1,200.00","1,200.00",Rs./Quintal,0.04,Metric Tonnes,20-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,200.00","1,200.00","1,200.00",Rs./Quintal,0.04,Metric Tonnes,19-11-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,0.05,Metric Tonnes,19-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,0.05,Metric Tonnes,18-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,200.00","1,200.00","1,200.00",Rs./Quintal,0.06,Metric Tonnes,18-11-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,0.05,Metric Tonnes,17-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.05,Metric Tonnes,17-11-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.04,Metric Tonnes,17-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"3,200.00","3,200.00","3,200.00",Rs./Quintal,0.06,Metric Tonnes,16-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.05,Metric Tonnes,16-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.05,Metric Tonnes,15-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.03,Metric Tonnes,15-11-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,0.05,Metric Tonnes,15-01-2026
