,,,,,,,Daily Price Arrival Report-08-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,855.00","2,205.00","2,030.00",Rs./Quintal,3.20,Metric Tonnes,03-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,750.00","1,750.00","1,750.00",Rs./Quintal,0.10,Metric Tonnes,03-02-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,885.00","3,040.00","2,463.00",Rs./Quintal,1.80,Metric Tonnes,03-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,855.00","2,805.00","2,330.00",Rs./Quintal,4.50,Metric Tonnes,02-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,750.00","2,675.00","2,213.00",Rs./Quintal,2.30,Metric Tonnes,02-02-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,840.00","2,855.00","2,348.00",Rs./Quintal,2.40,Metric Tonnes,02-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Deshi,Local,"2,130.00","2,750.00","2,440.00",Rs./Quintal,2.00,Metric Tonnes,01-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,890.00","2,150.00","2,020.00",Rs./Quintal,1.40,Metric Tonnes,01-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,950.00","3,035.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,31-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,900.00","3,030.00","2,250.00",Rs./Quintal,4.00,Metric Tonnes,30-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"2,050.00","2,825.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,29-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","2,900.00","2,250.00",Rs./Quintal,3.00,Metric Tonnes,29-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","3,175.00","2,250.00",Rs./Quintal,1.20,Metric Tonnes,28-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"2,000.00","3,300.00","2,500.00",Rs./Quintal,1.10,Metric Tonnes,27-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"2,000.00","3,585.00","2,750.00",Rs./Quintal,1.80,Metric Tonnes,27-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","1,900.00","1,750.00",Rs./Quintal,1.60,Metric Tonnes,27-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,650.00","2,750.00","2,250.00",Rs./Quintal,0.50,Metric Tonnes,26-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,965.00","2,350.00",Rs./Quintal,0.50,Metric Tonnes,25-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","3,680.00","2,375.00",Rs./Quintal,0.80,Metric Tonnes,22-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","3,255.00","2,500.00",Rs./Quintal,3.80,Metric Tonnes,22-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","2,555.00","2,175.00",Rs./Quintal,0.30,Metric Tonnes,21-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","3,860.00","2,555.00",Rs./Quintal,2.00,Metric Tonnes,21-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,555.00","2,150.00",Rs./Quintal,2.00,Metric Tonnes,20-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","3,110.00","2,250.00",Rs./Quintal,1.40,Metric Tonnes,19-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,875.00","3,010.00","2,250.00",Rs./Quintal,1.20,Metric Tonnes,19-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","2,500.00","2,200.00",Rs./Quintal,0.90,Metric Tonnes,16-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","2,850.00","2,250.00",Rs./Quintal,2.00,Metric Tonnes,16-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,900.00","2,950.00","2,350.00",Rs./Quintal,5.00,Metric Tonnes,15-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,350.00","2,000.00",Rs./Quintal,1.00,Metric Tonnes,15-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,705.00","2,000.00",Rs./Quintal,2.00,Metric Tonnes,14-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,525.00","2,050.00",Rs./Quintal,0.50,Metric Tonnes,13-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,625.00","2,650.00","2,250.00",Rs./Quintal,2.20,Metric Tonnes,12-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,500.00","2,350.00","2,000.00",Rs./Quintal,0.80,Metric Tonnes,12-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,650.00","3,350.00","2,750.00",Rs./Quintal,2.00,Metric Tonnes,12-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,805.00","3,105.00","2,375.00",Rs./Quintal,1.00,Metric Tonnes,11-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Bajra(Pearl Millet/Cumbu),Hybrid,Local,"1,750.00","2,905.00","2,250.00",Rs./Quintal,2.00,Metric Tonnes,10-11-2025
