,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","5,750.00",Rs./Quintal,0.50,Metric Tonnes,31-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","5,500.00",Rs./Quintal,0.30,Metric Tonnes,31-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,000.00","7,500.00","5,500.00",Rs./Quintal,1.40,Metric Tonnes,30-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.20,Metric Tonnes,30-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","8,000.00","6,500.00",Rs./Quintal,3.90,Metric Tonnes,28-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,500.00","5,500.00",Rs./Quintal,0.30,Metric Tonnes,28-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","5,500.00",Rs./Quintal,0.50,Metric Tonnes,27-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","6,000.00",Rs./Quintal,4.20,Metric Tonnes,27-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,500.00","6,250.00",Rs./Quintal,1.90,Metric Tonnes,27-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","5,500.00",Rs./Quintal,0.50,Metric Tonnes,26-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,5.90,Metric Tonnes,26-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","6,500.00","5,750.00",Rs./Quintal,3.60,Metric Tonnes,25-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","6,750.00","5,750.00",Rs./Quintal,0.90,Metric Tonnes,24-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,800.00","5,300.00","5,050.00",Rs./Quintal,3.70,Metric Tonnes,24-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,500.00","7,550.00","6,250.00",Rs./Quintal,0.90,Metric Tonnes,23-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,000.00","5,750.00",Rs./Quintal,0.20,Metric Tonnes,22-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,4.10,Metric Tonnes,22-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","8,100.00","6,750.00",Rs./Quintal,0.90,Metric Tonnes,21-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,000.00","7,500.00","5,500.00",Rs./Quintal,0.60,Metric Tonnes,21-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"2,500.00","6,500.00","3,750.00",Rs./Quintal,1.90,Metric Tonnes,20-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","8,100.00","7,000.00",Rs./Quintal,18.00,Metric Tonnes,20-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","8,000.00","5,500.00",Rs./Quintal,0.80,Metric Tonnes,20-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,3.70,Metric Tonnes,19-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,750.00","8,300.00","6,000.00",Rs./Quintal,1.10,Metric Tonnes,19-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,4.10,Metric Tonnes,19-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","6,500.00","5,500.00",Rs./Quintal,0.80,Metric Tonnes,18-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,250.00","5,500.00",Rs./Quintal,0.70,Metric Tonnes,18-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","6,500.00","5,500.00",Rs./Quintal,0.20,Metric Tonnes,17-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,050.00","5,500.00",Rs./Quintal,9.00,Metric Tonnes,17-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.20,Metric Tonnes,17-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","6,500.00","5,500.00",Rs./Quintal,13.50,Metric Tonnes,16-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.18,Metric Tonnes,16-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,500.00","8,000.00","7,000.00",Rs./Quintal,6.30,Metric Tonnes,15-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,300.00","7,050.00","6,450.00",Rs./Quintal,1.40,Metric Tonnes,15-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,2.70,Metric Tonnes,15-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,850.00","7,525.00","5,850.00",Rs./Quintal,3.60,Metric Tonnes,14-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","7,000.00","6,000.00",Rs./Quintal,0.90,Metric Tonnes,13-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","7,500.00","5,500.00",Rs./Quintal,0.40,Metric Tonnes,13-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,000.00","7,000.00","5,500.00",Rs./Quintal,0.60,Metric Tonnes,12-12-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,750.00","8,400.00","6,750.00",Rs./Quintal,3.20,Metric Tonnes,12-11-2025
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","6,500.00","5,750.00",Rs./Quintal,0.90,Metric Tonnes,12-01-2026
Gujarat,Jamnagar,Jam Jodhpur APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","8,000.00","6,500.00",Rs./Quintal,0.50,Metric Tonnes,11-12-2025
