,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,900.00","7,620.00",Rs./Quintal,27.00,Metric Tonnes,02-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,260.00","7,555.00","7,300.00",Rs./Quintal,45.50,Metric Tonnes,02-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,150.00","7,495.00","7,000.00",Rs./Quintal,66.00,Metric Tonnes,01-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,850.00","7,585.00","7,300.00",Rs./Quintal,42.60,Metric Tonnes,01-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,275.00","7,470.00","6,870.00",Rs./Quintal,12.00,Metric Tonnes,31-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,055.00","7,905.00","6,480.00",Rs./Quintal,8.00,Metric Tonnes,31-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,265.00","7,500.00","6,880.00",Rs./Quintal,20.00,Metric Tonnes,30-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,060.00","7,890.00","6,975.00",Rs./Quintal,4.00,Metric Tonnes,30-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,125.00","7,680.00","6,905.00",Rs./Quintal,18.00,Metric Tonnes,29-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,035.00","7,495.00","6,865.00",Rs./Quintal,8.00,Metric Tonnes,29-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,700.00","8,170.00","7,435.00",Rs./Quintal,5.00,Metric Tonnes,29-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,705.00","7,475.00","6,890.00",Rs./Quintal,7.00,Metric Tonnes,28-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,735.00","7,960.00","7,350.00",Rs./Quintal,6.00,Metric Tonnes,28-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,910.00","7,500.00","6,705.00",Rs./Quintal,18.00,Metric Tonnes,27-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,900.00","7,255.00","6,840.00",Rs./Quintal,6.00,Metric Tonnes,27-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,260.00","7,925.00","6,590.00",Rs./Quintal,4.00,Metric Tonnes,27-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,040.00","7,345.00","6,690.00",Rs./Quintal,20.00,Metric Tonnes,26-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,970.00","7,405.00","6,690.00",Rs./Quintal,7.00,Metric Tonnes,25-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,740.00","7,350.00","6,840.00",Rs./Quintal,10.00,Metric Tonnes,25-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"1,250.00","7,695.00","6,470.00",Rs./Quintal,16.00,Metric Tonnes,24-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,115.00","7,935.00","7,025.00",Rs./Quintal,4.00,Metric Tonnes,24-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,500.00","7,545.00","6,520.00",Rs./Quintal,12.00,Metric Tonnes,23-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,595.00","7,780.00","7,190.00",Rs./Quintal,4.00,Metric Tonnes,23-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,000.00","7,495.00","6,750.00",Rs./Quintal,17.00,Metric Tonnes,22-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,100.00","7,130.00","6,770.00",Rs./Quintal,10.00,Metric Tonnes,22-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,005.00","7,705.00","6,855.00",Rs./Quintal,2.00,Metric Tonnes,22-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,950.00","7,240.00","6,820.00",Rs./Quintal,10.00,Metric Tonnes,21-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,055.00","7,930.00","6,990.00",Rs./Quintal,4.00,Metric Tonnes,21-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,425.00","7,375.00","6,400.00",Rs./Quintal,18.00,Metric Tonnes,20-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,840.00","7,185.00","6,885.00",Rs./Quintal,12.00,Metric Tonnes,20-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,870.00","7,880.00","6,875.00",Rs./Quintal,4.00,Metric Tonnes,20-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,845.00","7,475.00","6,660.00",Rs./Quintal,15.00,Metric Tonnes,19-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,500.00","7,325.00","6,890.00",Rs./Quintal,22.00,Metric Tonnes,19-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,085.00","8,030.00","7,060.00",Rs./Quintal,5.00,Metric Tonnes,19-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,935.00","7,295.00","6,615.00",Rs./Quintal,20.00,Metric Tonnes,18-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,875.00","7,175.00","6,860.00",Rs./Quintal,16.00,Metric Tonnes,18-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,955.00","7,495.00","6,725.00",Rs./Quintal,20.00,Metric Tonnes,17-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,840.00","7,400.00","6,620.00",Rs./Quintal,15.00,Metric Tonnes,16-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,850.00","7,700.00","7,275.00",Rs./Quintal,0.50,Metric Tonnes,16-01-2026
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,875.00","7,500.00","6,690.00",Rs./Quintal,16.00,Metric Tonnes,15-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,770.00","7,250.00","6,880.00",Rs./Quintal,12.00,Metric Tonnes,14-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"5,800.00","7,470.00","6,635.00",Rs./Quintal,15.00,Metric Tonnes,13-12-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,165.00","7,300.00","6,780.00",Rs./Quintal,14.00,Metric Tonnes,13-11-2025
Gujarat,Ahmedabad,Viramgam APMC,Fibre Crops,Cotton,Other,Local,"6,450.00","8,080.00","7,265.00",Rs./Quintal,7.00,Metric Tonnes,13-01-2026
